id,name,is closed,rating,review count,categories,address,coordinates,transaction types,price level,Categories_merged,Latitude,Longitude,Address_mod,Zipcode,Delivery,Pickup,Reservation,Rating_stndized,Review count_stndized
81WXhq9j5yL2r3EB_8R6eQ,Love Supreme,False,4.0,131,Pizza,"['2805 Manor Rd', 'Austin, TX 78722']","{'latitude': 30.285114232317703, 'longitude': -97.7116783644182}",[],$$$,Pizza/European,30.285114232317703,-97.7116783644182,"'2805 Manor Rd', 'Austin, TX 78722'",78722,0,0,0,-0.216633048725356,-0.4627730374016014
7iU8fc5BcQi7BJNBOWjKkA,Aster's Ethiopian Restaurant,False,4.5,590,Ethiopian,"['2804 N I-35', 'Austin, TX 78722']","{'latitude': 30.28732, 'longitude': -97.72503}","['delivery', 'pickup']",$,Middle-eastern/Indian/African,30.28732,-97.72503,"'2804 N I-35', 'Austin, TX 78722'",78722,1,1,0,0.8936113259920925,0.2918381499915605
7gTT5jtFAAsohzhQY9SUbw,sweetgreen,False,3.5,42,Vegetarian,"['2234 Gaudalupe St', 'Austin, TX 78705']","{'latitude': 30.2857515, 'longitude': -97.7421159}","['pickup', 'delivery']",$$,Specification (Vegan/Glutenfree),30.2857515,-97.7421159,"'2234 Gaudalupe St', 'Austin, TX 78705'",78705,1,1,0,-1.3268774234428045,-0.6090919822338268
7_keO0r3oVj6hllofDUWfw,Stella San Jac,False,4.0,902,American (New),"['310 East 5th St', 'Austin, TX 78701']","{'latitude': 30.266563608088514, 'longitude': -97.74057562761149}",['delivery'],$$,American,30.266563608088514,-97.74057562761149,"'310 East 5th St', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,0.8047764734483502
7ZU9DwctpN_tkC7EOd3C-Q,Ramen Tatsu-Ya,False,4.0,619,Ramen,"['1600 E 6th St', 'Austin, TX 78702']","{'latitude': 30.26326, 'longitude': -97.72624}",[],$$,Asian,30.26326,-97.72624,"'1600 E 6th St', 'Austin, TX 78702'",78702,0,0,0,-0.216633048725356,0.3395151095436339
7V7FS56FtsLJHKSAn6ZlWw,Forthright,False,4.0,751,Cafes,"['35 Brazos St', 'Austin, TX 78701']","{'latitude': 30.2627385695963, 'longitude': -97.7431046079346}",['delivery'],$$,Cafes/Juice bars/Desserts,30.2627385695963,-97.7431046079346,"'35 Brazos St', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,0.5565274771599681
7SblTRJY2unu553HwbC2qA,Glory Hole Hot Dogs,False,4.0,66,Hot Dogs,"['1501 E 6th St', 'Austin, TX 78702']","{'latitude': 30.262683, 'longitude': -97.727538}",['delivery'],$$,American,30.262683,-97.727538,"'1501 E 6th St', 'Austin, TX 78702'",78702,1,0,0,-0.216633048725356,-0.569635188121766
7PZKJbMakI_WSbgA-DJUHA,Bangers Sausage House & Beer Garden,False,4.0,2627,Beer Gardens,"['79 81 & 81.5 Rainey St', 'Austin, TX 78701']","{'latitude': 30.258905, 'longitude': -97.738413}",['delivery'],$,Bars/Pubs,30.258905,-97.738413,"'79 81 & 81.5 Rainey St', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,3.6407335502527167
7IuVOU8gHGmpG9xydhgxqQ,MUSE Fusion+Sushi,False,5.0,28,Sushi Bars,"['4211 S Lamar Blvd', 'Ste A-3', 'Austin, TX 78704']","{'latitude': 30.23445, 'longitude': -97.79379}",[],$$,Asian,30.23445,-97.79379,"'4211 S Lamar Blvd', 'Ste A-3', 'Austin, TX 78704'",78704,0,0,0,2.003855700709541,-0.6321084454658622
7HD_ghJ7YH2NHYqmrWs2Bg,Mason's Famous Lobster Rolls - Austin,False,4.0,76,Seafood,"['200 Congress Ave', 'Austin, TX 78701']","{'latitude': 30.2646, 'longitude': -97.74442}","['pickup', 'delivery']",$$,American,30.2646,-97.74442,"'200 Congress Ave', 'Austin, TX 78701'",78701,1,1,0,-0.216633048725356,-0.5531948572417407
7CXy5h3u_aWsK9qov6B4rg,Xian Sushi and Noodle,False,4.0,647,Sushi Bars,"['1801 E 51st St', 'Bldg C370', 'Austin, TX 78723']","{'latitude': 30.303073884269836, 'longitude': -97.6991645424319}","['delivery', 'pickup']",$,Asian,30.303073884269836,-97.6991645424319,"'1801 E 51st St', 'Bldg C370', 'Austin, TX 78723'",78723,1,1,0,-0.216633048725356,0.38554803600770476
7CAmnDv0ITSs6Lh4pZWd4Q,P Terry's Burger Stand,False,3.5,50,Burgers,"['1551 TX-71', 'Austin, TX 78742']","{'latitude': 30.22214341169423, 'longitude': -97.6746312}",['delivery'],$$,American,30.22214341169423,-97.6746312,"'1551 TX-71', 'Austin, TX 78742'",78742,1,0,0,-1.3268774234428045,-0.5959397175298065
7AFctw607BF-0gBxVht3Cg,Hoboken Pie,False,4.0,654,Pizza,"['718 Red River St', 'Austin, TX 78701']","{'latitude': 30.26822, 'longitude': -97.73678}","['delivery', 'pickup']",$,Pizza/European,30.26822,-97.73678,"'718 Red River St', 'Austin, TX 78701'",78701,1,1,0,-0.216633048725356,0.3970562676237225
76osOZ3gPv9a2NaYlXXieQ,Russell's Bakery,False,4.0,248,Bakeries,"['3339 Hancock Dr', 'Austin, TX 78731']","{'latitude': 30.33275, 'longitude': -97.76021}","['delivery', 'pickup']",$$,Cafes/Juice bars/Desserts,30.33275,-97.76021,"'3339 Hancock Dr', 'Austin, TX 78731'",78731,1,1,0,-0.216633048725356,-0.27042116610530526
6wk-k-YJnU3rUM6JZrJsag,Eighteenth Over Austin,False,3.0,14,Breakfast & Brunch,"['Hilton Garden Inn', '500 N IH 35, Fl 18', 'Austin, TX 78701']","{'latitude': 30.2649608981765, 'longitude': -97.735447883606}",[],$$,American,30.2649608981765,-97.735447883606,"'Hilton Garden Inn', '500 N IH 35, Fl 18', 'Austin, TX 78701'",78701,0,0,0,-2.437121798160253,-0.6551249086978976
6oIKOIJmrSxv1MjVzg_hXQ,The Peacock,False,4.0,178,Mediterranean,"['600 W 2nd St', 'Austin, TX 78701']","{'latitude': 30.266299, 'longitude': -97.7501055}",['delivery'],$$,Middle-eastern/Indian/African,30.266299,-97.7501055,"'600 W 2nd St', 'Austin, TX 78701'",78701,1,0,0,-0.216633048725356,-0.3855034822654825
6nNseNdeC6QTKa6XloL3zg,Counter Cafe East,False,4.0,465,Breakfast & Brunch,"['1914 E 6th St', 'Ste A', 'Austin, TX 78702']","{'latitude': 30.2616692, 'longitude': -97.7215424}","['delivery', 'pickup']",$,American,30.2616692,-97.7215424,"'1914 E 6th St', 'Ste A', 'Austin, TX 78702'",78702,1,1,0,-0.216633048725356,0.08633401399124406
6mZzxNh9IXMrNACtxMqrKA,Chicken Rice Joe,False,4.0,58,Singaporean,"['5610 N Interstate 35', 'Austin, TX 78751']","{'latitude': 30.316069615427715, 'longitude': -97.70830854691249}","['pickup', 'delivery']",$$,Asian,30.316069615427715,-97.70830854691249,"'5610 N Interstate 35', 'Austin, TX 78751'",78751,1,1,0,-0.216633048725356,-0.5827874528257863
6e3UQmbqFLGWWDCI5VczCA,Hopfields,False,4.0,534,Pubs,"['3110 Guadalupe St', 'Ste 400', 'Austin, TX 78705']","{'latitude': 30.2985538576336, 'longitude': -97.7409893637848}",['delivery'],$$,Bars/Pubs,30.2985538576336,-97.7409893637848,"'3110 Guadalupe St', 'Ste 400', 'Austin, TX 78705'",78705,1,0,0,-0.216633048725356,0.19977229706341873
6cpyParNNfo2c0XFm4caVA,Old Thousand,False,4.0,433,Cocktail Bars,"['1000 E 11th St', 'Ste 150', 'Austin, TX 78702']","{'latitude': 30.2695805, 'longitude': -97.7296569}","['delivery', 'pickup']",$$,Bars/Pubs,30.2695805,-97.7296569,"'1000 E 11th St', 'Ste 150', 'Austin, TX 78702'",78702,1,1,0,-0.216633048725356,0.03372495517516305
6cIzTqQGthBctMWzxLHwRQ,Nervous Charlie's,False,4.5,468,Bagels,"['5501 N Lamar Blvd', 'Ste B101', 'Austin, TX 78751']","{'latitude': 30.32317, 'longitude': -97.72758}",['delivery'],$$,American,30.32317,-97.72758,"'5501 N Lamar Blvd', 'Ste B101', 'Austin, TX 78751'",78751,1,0,0,0.8936113259920925,0.09126611325525165
6NXzlHMBzNVz3BvVe8XhBA,Texas Sushiko,False,4.0,11,Sushi Bars,"['440 E St Elmo', 'Austin, TX 78745']","{'latitude': 30.2155, 'longitude': -97.76207}",[],$,Asian,30.2155,-97.76207,"'440 E St Elmo', 'Austin, TX 78745'",78745,0,0,0,-0.216633048725356,-0.6600570079619053
6KVNVyUXZaRwYsX6UJloew,Sassy's Vegetarian Soul Food,False,4.5,82,Food Trucks,"['2906 Fruth St', 'Austin, TX 78704']","{'latitude': 30.2953157, 'longitude': -97.74205219999999}","['delivery', 'pickup']",$$,Food Trucks/Food Stands,30.2953157,-97.74205219999999,"'2906 Fruth St', 'Austin, TX 78704'",78704,1,1,0,0.8936113259920925,-0.5433306587137254
6Gxs1T1lJJ1PlMWZIcEw_g,Oakmont Food,False,4.0,202,Breakfast & Brunch,"['1106 W 38th St', 'Austin, TX 78705']","{'latitude': 30.306147, 'longitude': -97.744355}",['delivery'],$$,American,30.306147,-97.744355,"'1106 W 38th St', 'Austin, TX 78705'",78705,1,0,0,-0.216633048725356,-0.3460466881534217
6A-flzVZVs1l-Jsl4tRvjQ,"Snooze, an A.M. Eatery",False,4.0,1336,Breakfast & Brunch,"['1700 South Lamar', 'Ste 301', 'Austin, TX 78704']","{'latitude': 30.251717, 'longitude': -97.766627}",['delivery'],$$$,American,30.251717,-97.766627,"'1700 South Lamar', 'Ste 301', 'Austin, TX 78704'",78704,1,0,0,-0.216633048725356,1.518286833641449
5ufHVEdJNPypB4v_UhUUUQ,Patrizi's,False,4.5,868,Italian,"['2307 Manor Rd', 'Austin, TX 78722']","{'latitude': 30.2839715080976, 'longitude': -97.7172101465576}",['delivery'],$$,Pizza/European,30.2839715080976,-97.7172101465576,"'2307 Manor Rd', 'Austin, TX 78722'",78722,1,0,0,0.8936113259920925,0.7488793484562642
5mN74WEFRE3JEq1Mo_TR2w,G Bar and Bistro,False,4.5,47,Cocktail Bars,"['6711 E Ben White Blvd', 'Austin, TX 78744']","{'latitude': 30.2125737, 'longitude': -97.7053511}","['pickup', 'delivery']",$$,Bars/Pubs,30.2125737,-97.7053511,"'6711 E Ben White Blvd', 'Austin, TX 78744'",78744,1,1,0,0.8936113259920925,-0.6008718167938141
5fI9ZzqzRLnMNYoTMjUGGQ,Granny's Tacos,False,5.0,492,Food Trucks,"['1401 E 7th St', 'Austin, TX 78702']","{'latitude': 30.264366833319514, 'longitude': -97.72800188890876}","['pickup', 'delivery']",$,Food Trucks/Food Stands,30.264366833319514,-97.72800188890876,"'1401 E 7th St', 'Austin, TX 78702'",78702,1,1,0,2.003855700709541,0.1307229073673124
5_RnnLBKO-5vpb4iiFAvBQ,Chinatown North,False,3.5,420,Chinese,"['3407 Greystone Dr', 'Austin, TX 78731']","{'latitude': 30.35675, 'longitude': -97.74736}","['delivery', 'pickup']",$$,Asian,30.35675,-97.74736,"'3407 Greystone Dr', 'Austin, TX 78731'",78731,1,1,0,-1.3268774234428045,0.012352525031130141
5XuXgPHTJsT4D4MsQfHfZA,China's Family Restaurant,False,3.5,171,Szechuan,"['1914 Guadalupe St', 'Ste B', 'Austin, TX 78705']","{'latitude': 30.28271, 'longitude': -97.7424}","['delivery', 'pickup']",$,Asian,30.28271,-97.7424,"'1914 Guadalupe St', 'Ste B', 'Austin, TX 78705'",78705,1,1,0,-1.3268774234428045,-0.3970117138815002
5Kklp6a7lggH2XQ2MSYANA,School House Pub,False,4.0,179,Pubs,"['2207 Manor Rd', 'Austin, TX 78722']","{'latitude': 30.2841754, 'longitude': -97.7187787}",['delivery'],$$$,Bars/Pubs,30.2841754,-97.7187787,"'2207 Manor Rd', 'Austin, TX 78722'",78722,1,0,0,-0.216633048725356,-0.38385944917747994
4sfF1paqVfXvzAIdzs6MQg,Uchiko,False,4.5,2008,Sushi Bars,"['4200 N Lamar Blvd', 'Ste 140', 'Austin, TX 78756']","{'latitude': 30.31067, 'longitude': -97.74}",['delivery'],$$$,Asian,30.31067,-97.74,"'4200 N Lamar Blvd', 'Ste 140', 'Austin, TX 78756'",78756,1,0,0,0.8936113259920925,2.6230770687791503
4mtF2og-yXj7GbGgJNxq0w,Corinne,False,4.0,245,American (New),"['304 E Cesar Chavez St', 'Unit 100', 'Austin, TX 78701']","{'latitude': 30.262832, 'longitude': -97.741571}","['pickup', 'delivery']",$$,American,30.262832,-97.741571,"'304 E Cesar Chavez St', 'Unit 100', 'Austin, TX 78701'",78701,1,1,0,-0.216633048725356,-0.27535326536931287
4htpnlDZ6zAfpvEwPw1CDQ,Eddie V's Prime Seafood,False,4.5,1299,Seafood,"['301 E 5th St', 'Austin, TX 78701']","{'latitude': 30.26620480650315, 'longitude': -97.74060203802871}",[],$$$,American,30.26620480650315,-97.74060203802871,"'301 E 5th St', 'Austin, TX 78701'",78701,0,0,0,0.8936113259920925,1.4574576093853553
4h-O6wPWswMbVowT_lYn9g,Tiki Tatsu-Ya,False,4.0,250,Polynesian,"['1300 S Lamar Blvd', 'Austin, TX 78704']","{'latitude': 30.25382, 'longitude': -97.76331}",['delivery'],$$,American,30.25382,-97.76331,"'1300 S Lamar Blvd', 'Austin, TX 78704'",78704,1,0,0,-0.216633048725356,-0.2671330999293002
4gjL09PPT5UI5fmnVxFHcQ,The Peached Tortilla,False,4.0,171,Tacos,"['3600 Presidential Blvd', 'East Food Court', 'Austin, TX 78719']","{'latitude': 30.204903584387306, 'longitude': -97.66713552331338}",[],$$,Mexican/South American,30.204903584387306,-97.66713552331338,"'3600 Presidential Blvd', 'East Food Court', 'Austin, TX 78719'",78719,0,0,0,-0.216633048725356,-0.3970117138815002
4JNsfaP4ILEuzidhbPgvRQ,Patrizi's,False,4.5,43,Italian,"['1705 Cuernavaca', 'Austin, TX 78733']","{'latitude': 30.34027, 'longitude': -97.86307}",[],$,Pizza/European,30.34027,-97.86307,"'1705 Cuernavaca', 'Austin, TX 78733'",78733,0,0,0,0.8936113259920925,-0.6074479491458242
42ox4yc8n5uMonIiTzJ59A,Favorite Pizza,False,4.0,52,Pizza,"['801 W 6th St', 'Austin, TX 78703']","{'latitude': 30.27019, 'longitude': -97.75071}",[],$$,Pizza/European,30.27019,-97.75071,"'801 W 6th St', 'Austin, TX 78703'",78703,0,0,0,-0.216633048725356,-0.5926516513538014
4114gDfZgTfYgfIrOb0wVw,Ze Crêpes,False,5.0,33,Creperies,"['522 Congress Ave', 'Austin, TX 78701']","{'latitude': 30.268001681801724, 'longitude': -97.74315387356604}","['delivery', 'pickup']",$$,Pizza/European,30.268001681801724,-97.74315387356604,"'522 Congress Ave', 'Austin, TX 78701'",78701,1,1,0,2.003855700709541,-0.6238882800258495
4-RkxDM200qfSG756uVmtQ,Péché,False,4.0,1282,Lounges,"['208 W 4th St', 'Austin, TX 78701']","{'latitude': 30.26699, 'longitude': -97.74524}",[],$$,Bars/Pubs,30.26699,-97.74524,"'208 W 4th St', 'Austin, TX 78701'",78701,0,0,0,-0.216633048725356,1.4295090468893124
3z_-Hl2lbpZrvbmAIhCLrA,KAPATAD Kitchen and Cafe,False,4.5,87,Filipino,"['3742 Far W Blvd', 'Ste 113', 'Austin, TX 78731']","{'latitude': 30.356363863334792, 'longitude': -97.75849580969744}","['pickup', 'delivery']",$$,Asian,30.356363863334792,-97.75849580969744,"'3742 Far W Blvd', 'Ste 113', 'Austin, TX 78731'",78731,1,1,0,0.8936113259920925,-0.5351104932737129
3rMQRtMfPJsleM2EiyAuZA,Chinos Fusion Hacienda,False,4.5,307,Tex-Mex,"['6705 W Hwy 290', 'Ste 608', 'Austin, TX 78735']","{'latitude': 30.2333800106497, 'longitude': -97.8659587288361}","['pickup', 'delivery']",$$,Mexican/South American,30.2333800106497,-97.8659587288361,"'6705 W Hwy 290', 'Ste 608', 'Austin, TX 78735'",78735,1,1,0,0.8936113259920925,-0.1734232139131559
3qeeVSaIjeq8UT884F-y1w,Second Bar + Kitchen - Domain Northside,False,4.0,308,American (New),"['3121 Palm Way', 'Austin, TX 78758']","{'latitude': 30.4023750200579, 'longitude': -97.721345834434}","['delivery', 'pickup']",$$,American,30.4023750200579,-97.721345834434,"'3121 Palm Way', 'Austin, TX 78758'",78758,1,1,0,-0.216633048725356,-0.17177918082515337
3gYruqSQnMtCmF2DiXcEOQ,Vespaio Ristorante,False,4.0,639,Italian,"['1610 S Congress Ave', 'Austin, TX 78704']","{'latitude': 30.24735, 'longitude': -97.75074}",[],$$,Pizza/European,30.24735,-97.75074,"'1610 S Congress Ave', 'Austin, TX 78704'",78704,0,0,0,-0.216633048725356,0.3723957713036845
3O8mXYEvciU4GZN_kj9xEA,Conscious Cravings,False,4.0,85,Vegetarian,"['4209 Airport Blvd', 'Austin, TX 78722']","{'latitude': 30.296651500049695, 'longitude': -97.70740894262161}","['pickup', 'delivery']",$$,Specification (Vegan/Glutenfree),30.296651500049695,-97.70740894262161,"'4209 Airport Blvd', 'Austin, TX 78722'",78722,1,1,0,-0.216633048725356,-0.5383985594497179
3IIRO6usYMtbbH3maqNfaw,Main Streat Food Hall By H-E-B,False,4.0,11,Food Court,"['1801 E 51st St', 'Austin, TX 78723']","{'latitude': 30.30107318078058, 'longitude': -97.69840425263978}",[],$,food delivery services/groceries/venues/cafeterias,30.30107318078058,-97.69840425263978,"'1801 E 51st St', 'Austin, TX 78723'",78723,0,0,0,-0.216633048725356,-0.6600570079619053
3G_4t-rOeD7BI2FjDk5Fcw,Hook & Reel Cajun Seafood & Bar,False,4.0,131,Cajun/Creole,"['9070 Research Blvd', 'Ste 305', 'Austin, TX 78758']","{'latitude': 30.371852644907932, 'longitude': -97.72744024777893}","['delivery', 'pickup']",$,American,30.371852644907932,-97.72744024777893,"'9070 Research Blvd', 'Ste 305', 'Austin, TX 78758'",78758,1,1,0,-0.216633048725356,-0.4627730374016014
3AGDyk6AdnCAxY8Am2XqAw,Golden Tiger,False,4.0,142,Food Trucks,"['1816 E 6th St', 'Austin, TX 78702']","{'latitude': 30.261993, 'longitude': -97.7226715}",['delivery'],$$,Food Trucks/Food Stands,30.261993,-97.7226715,"'1816 E 6th St', 'Austin, TX 78702'",78702,1,0,0,-0.216633048725356,-0.4446886734335736
3A2eguX_oB2eTzfI56szxA,Malibu Poke,False,4.0,120,Poke,"['211 Walter Seaholm Dr', 'LR 115', 'Austin, TX 78701']","{'latitude': 30.2662418534904, 'longitude': -97.7533801608977}","['delivery', 'pickup']",$,American,30.2662418534904,-97.7533801608977,"'211 Walter Seaholm Dr', 'LR 115', 'Austin, TX 78701'",78701,1,1,0,-0.216633048725356,-0.4808574013696293
2shvbGrTkfk4xk6BVWjZug,Taco Bronco,False,4.5,25,Tex-Mex,"['1309 Rosewood', 'Austin, TX 78702']","{'latitude': 30.268548, 'longitude': -97.725152}",[],$$,Mexican/South American,30.268548,-97.725152,"'1309 Rosewood', 'Austin, TX 78702'",78702,0,0,0,0.8936113259920925,-0.6370405447298697
2igcGsUhljnmCrtzpxWv5Q,Mezze Cafe,False,4.5,214,Mediterranean,"['504 W Oltorf St', 'Austin, TX 78704']","{'latitude': 30.2416672723927, 'longitude': -97.7582017332315}","['delivery', 'pickup']",$$,Middle-eastern/Indian/African,30.2416672723927,-97.7582017332315,"'504 W Oltorf St', 'Austin, TX 78704'",78704,1,1,0,0.8936113259920925,-0.3263182910973913
2gd5FJ6ACgaKp9jq2sI-aA,La Peña,False,4.0,55,Art Galleries,"['227 Congress Ave', 'Austin, TX 78701']","{'latitude': 30.26515557890668, 'longitude': -97.7437078737309}",[],$$,food delivery services/groceries/venues/cafeterias,30.26515557890668,-97.7437078737309,"'227 Congress Ave', 'Austin, TX 78701'",78701,0,0,0,-0.216633048725356,-0.5877195520897939
2eqeqTu3PXhWizQ0M02W0g,The Git Out,False,4.5,205,Bars,"['4930 South Congress Ave', 'Ste C-304', 'Austin, TX 78745']","{'latitude': 30.212181864320875, 'longitude': -97.77126586550328}","['delivery', 'pickup']",$$$,Bars/Pubs,30.212181864320875,-97.77126586550328,"'4930 South Congress Ave', 'Ste C-304', 'Austin, TX 78745'",78745,1,1,0,0.8936113259920925,-0.3411145888894141
2ZtOJ-vj1e9C1CmCm_s40Q,Delmy's Pupuseria,False,5.0,23,Salvadoran,"['6108 E Riverside Dr', 'Austin, TX 78741']","{'latitude': 30.2261698837212, 'longitude': -97.7053799852729}",['delivery'],$$,Mexican/South American,30.2261698837212,-97.7053799852729,"'6108 E Riverside Dr', 'Austin, TX 78741'",78741,1,0,0,2.003855700709541,-0.6403286109058748
2ZZ-_nSKBkKrww0TrEq2Kw,The Brewtorium Brewery & Kitchen,False,4.0,261,Brewpubs,"['6015 Dillard Cir', 'Ste A', 'Austin, TX 78752']","{'latitude': 30.3258884311273, 'longitude': -97.7175339123001}",['delivery'],$$,Bars/Pubs,30.3258884311273,-97.7175339123001,"'6015 Dillard Cir', 'Ste A', 'Austin, TX 78752'",78752,1,0,0,-0.216633048725356,-0.24904873596127236
2ZVSDvbFK2DNoZb9x7NlfQ,Chi'Lantro,False,4.0,702,Asian Fusion,"['1509 S Lamar Blvd', 'Austin, TX 78704']","{'latitude': 30.252212, 'longitude': -97.763751}","['pickup', 'delivery']",$$,Asian,30.252212,-97.763751,"'1509 S Lamar Blvd', 'Austin, TX 78704'",78704,1,1,0,-0.216633048725356,0.475969855847844
2WEp9uJef3bO9osNNInLCA,K-Bop,False,4.0,241,Korean,"['2002 Guadalupe St', 'Ste B', 'Austin, TX 78705']","{'latitude': 30.2829, 'longitude': -97.74238}","['delivery', 'pickup']",$$$,Asian,30.2829,-97.74238,"'2002 Guadalupe St', 'Ste B', 'Austin, TX 78705'",78705,1,1,0,-0.216633048725356,-0.28192939772132297
2S22pC2eSYsYB_fG89EJdA,Halcyon,False,3.0,269,Cocktail Bars,"['1905 Aldrich', 'Ste 110', 'Austin, TX 78723']","{'latitude': 30.297672, 'longitude': -97.705407}","['delivery', 'pickup']",$$,Bars/Pubs,30.297672,-97.705407,"'1905 Aldrich', 'Ste 110', 'Austin, TX 78723'",78723,1,1,0,-2.437121798160253,-0.2358964712572521
2Ku5f8dfaGU_ldkxcMWKgg,Kabobzi Mediterranean Grill,False,4.5,165,Mediterranean,"['2909 Guadalupe St', 'Austin, TX 78705']","{'latitude': 30.29564, 'longitude': -97.7424}","['pickup', 'delivery']",$$$,Middle-eastern/Indian/African,30.29564,-97.7424,"'2909 Guadalupe St', 'Austin, TX 78705'",78705,1,1,0,0.8936113259920925,-0.4068759124095154
2EnKNyqXVTAsG5V9VJNxxg,Tiny Boxwoods,False,3.5,285,Venues & Event Spaces,"['1503 W 35th St', 'Austin, TX 78703']","{'latitude': 30.305984086871913, 'longitude': -97.74959880509365}",['delivery'],$$,food delivery services/groceries/venues/cafeterias,30.305984086871913,-97.74959880509365,"'1503 W 35th St', 'Austin, TX 78703'",78703,1,0,0,-1.3268774234428045,-0.2095919418492116
28RuK9yoG0k0LLGM7fqKQQ,Lin Asian Bar And Dim Sum,False,4.0,873,Dim Sum,"['1203 W 6th St', 'Austin, TX 78703']","{'latitude': 30.27281, 'longitude': -97.75799}","['pickup', 'delivery']",$$,Asian,30.27281,-97.75799,"'1203 W 6th St', 'Austin, TX 78703'",78703,1,1,0,-0.216633048725356,0.7570995138962768
27FZ6pNit3mbKA0MysZgaQ,Tatsumi Sushi,False,4.5,325,Sushi Bars,"['2700 W Anderson Ln', 'Ste 212', 'Austin, TX 78757']","{'latitude': 30.359108, 'longitude': -97.734542}",['delivery'],$$,Asian,30.359108,-97.734542,"'2700 W Anderson Ln', 'Ste 212', 'Austin, TX 78757'",78757,1,0,0,0.8936113259920925,-0.14383061832911034
1p-aO3o-4BGVUNmsYlC0Kg,moonbowls,False,3.5,69,Korean,"['5610 N Interstate Hwy 35', 'Austin, TX 78751']","{'latitude': 30.316177, 'longitude': -97.70824}","['pickup', 'delivery']",$$,Asian,30.316177,-97.70824,"'5610 N Interstate Hwy 35', 'Austin, TX 78751'",78751,1,1,0,-1.3268774234428045,-0.5647030888577583
1o0s8X_RBMr4dMlMaiXCZw,IL Saporis,False,4.5,118,Food Trucks,"['603 W Live Oak', 'Austin, TX 78704']","{'latitude': 30.24441, 'longitude': -97.75808}","['pickup', 'delivery']",$$,Food Trucks/Food Stands,30.24441,-97.75808,"'603 W Live Oak', 'Austin, TX 78704'",78704,1,1,0,0.8936113259920925,-0.48414546754563437
1mgAhLHRWJjJkJ2GbwrWUA,La Cocina de Consuelo,False,4.0,397,Mexican,"['4516 Burnet Rd', 'Austin, TX 78756']","{'latitude': 30.316091, 'longitude': -97.74143}",['delivery'],$,Mexican/South American,30.316091,-97.74143,"'4516 Burnet Rd', 'Austin, TX 78756'",78756,1,0,0,-0.216633048725356,-0.02546023599292808
1hJEqPHe65oJmO6scIKvKA,Tumble 22 Chicken Joint,False,4.0,1052,Chicken Wings,"['7211 Burnet Rd', 'Austin, TX 78757']","{'latitude': 30.347971, 'longitude': -97.735312}","['delivery', 'pickup']",$$,American,30.347971,-97.735312,"'7211 Burnet Rd', 'Austin, TX 78757'",78757,1,1,0,-0.216633048725356,1.0513814366487302
1VVujesB-UmR_84B5CBiOA,Biscuits + Groovy - South,False,4.5,273,Food Trucks,"['1210 Barton Springs Rd', 'Austin, TX 78704']","{'latitude': 30.261005, 'longitude': -97.757362}","['pickup', 'delivery']",$$,Food Trucks/Food Stands,30.261005,-97.757362,"'1210 Barton Springs Rd', 'Austin, TX 78704'",78704,1,1,0,0.8936113259920925,-0.22932033890524198
